1.144685600E+00,3.942002700E-15,3.942002700E-15,3.942002700E-15,1.950901800E-15,3.803255000E-15,8.243582600E-17,8.122168300E-17,8.122168300E-17,1.059797100E-21,1.298793500E-17
1.148206500E+00,3.819202800E-15,3.819202800E-15,3.819202800E-15,1.905946600E-15,3.686910500E-15,8.197941600E-17,8.077704700E-17,8.077704700E-17,1.030648800E-21,1.201968900E-17
1.151738200E+00,3.702040100E-15,3.702040100E-15,3.702040100E-15,1.862414200E-15,3.575789900E-15,8.154885000E-17,8.035782000E-17,8.035782000E-17,1.002732700E-21,1.111907600E-17
1.155280800E+00,3.590161600E-15,3.590161600E-15,3.590161600E-15,1.820246500E-15,3.469574100E-15,8.114434500E-17,7.996422300E-17,7.996422300E-17,9.759917600E-22,1.028189800E-17
1.158834300E+00,3.483242800E-15,3.483242800E-15,3.483242800E-15,1.779388300E-15,3.367969000E-15,8.076616000E-17,7.959652100E-17,7.959652100E-17,9.503718000E-22,9.504157400E-18
1.162398700E+00,3.380985000E-15,3.380985000E-15,3.380985000E-15,1.739787300E-15,3.270703200E-15,8.041460500E-17,7.925502600E-17,7.925502600E-17,9.258211200E-22,8.782057100E-18
1.165974100E+00,3.283112600E-15,3.283112600E-15,3.283112600E-15,1.701393900E-15,3.177526000E-15,8.009003500E-17,7.894009700E-17,7.894009700E-17,9.022904500E-22,8.111995600E-18
1.169560500E+00,3.189370800E-15,3.189370800E-15,3.189370800E-15,1.664160900E-15,3.088205300E-15,7.979285900E-17,7.865214600E-17,7.865214600E-17,8.797328000E-22,7.490560500E-18
1.173157900E+00,3.099524200E-15,3.099524200E-15,3.099524200E-15,1.628043500E-15,3.002525800E-15,7.952354500E-17,7.839164200E-17,7.839164200E-17,8.581034100E-22,6.914524400E-18
1.176766300E+00,3.013354500E-15,3.013354500E-15,3.013354500E-15,1.592999200E-15,2.920288000E-15,7.928261900E-17,7.815911200E-17,7.815911200E-17,8.373595800E-22,6.380838700E-18
1.180385900E+00,2.930659100E-15,2.930659100E-15,2.930659100E-15,1.558987200E-15,2.841306200E-15,7.907067200E-17,7.795515000E-17,7.795515000E-17,8.174606500E-22,5.886628000E-18
1.184016600E+00,2.851249900E-15,2.851249900E-15,2.851249900E-15,1.525969000E-15,2.765407600E-15,7.888836800E-17,7.778041800E-17,7.778041800E-17,7.983678200E-22,5.429183200E-18
