1.953007e-7	0.07180171655329697	0.07180171655329697
1.998512e-7	0.061110240549354745	0.061110240549354745
2.045077e-7	0.0520108498296269	0.0520108498296269
2.092727e-7	0.04426630208183196	0.04426630208183196
2.141488e-7	0.037674872262557176	0.037674872262557176
2.191385e-7	0.03206495283015399	0.03206495283015399
2.242444e-7	0.02729041040365645	0.02729041040365645
2.294693e-7	0.023226807787554447	0.023226807787554447
2.34816e-7	0.019768220709006665	0.019768220709006665
2.402872e-7	0.01682468276075362	0.01682468276075362
2.458859e-7	0.014319436092248885	0.014319436092248885
2.51615e-7	0.012187254612914264	0.012187254612914264
2.574776e-7	0.010372542118497278	0.010372542118497278
2.634769e-7	0.008828026110065602	0.008828026110065602
2.696159e-7	0.007513510830497285	0.007513510830497285
2.758979e-7	0.006394737680311836	0.006394737680311836
2.823264e-7	0.005442532498754602	0.005442532498754602
2.889046e-7	0.0046321269412657505	0.0046321269412657505
2.95636e-7	0.003942396479300376	0.003942396479300376
3.025243e-7	0.0033553642127196865	0.0033553642127196865
3.095731e-7	0.0028557418475765625	0.0028557418475765625
3.167862e-7	0.002430511674524523	0.002430511674524523
3.241673e-7	0.002068602426760638	0.002068602426760638
3.317203e-7	0.001760585130006499	0.001760585130006499
3.394495e-7	0.0014984256738323726	0.0014984256738323726
3.473587e-7	0.0012753058456699711	0.0012753058456699711
3.55452e-7	0.001085412341002257	0.001085412341002257
3.637341e-7	0.0009237899923683953	0.0009237899923683953
3.722092e-7	0.0007862341254359289	0.0007862341254359289
3.808816e-7	0.0006691626483897619	0.0006691626483897619
3.897561e-7	0.0005695228265837991	0.0005695228265837991
3.988375e-7	0.00048471852656980217	0.00048471852656980217
4.081304e-7	0.0004125427250600839	0.0004125427250600839
4.176398e-7	0.0003511140626634029	0.0003511140626634029
4.273709e-7	0.0002988318005166117	0.0002988318005166117
4.373287e-7	0.00025433469090943925	0.00025433469090943925
4.475184e-7	0.00021646377295057945	0.00021646377295057945
4.579455e-7	0.00018423191905856054	0.00018423191905856054
4.686158e-7	0.00015679891581257826	0.00015679891581257826
4.795345e-7	0.00013345117084536952	0.00013345117084536952
4.907077e-7	0.00011357988378229659	0.00011357988378229659
5.021411e-7	0.00009666762384583578	0.00009666762384583578
5.13841e-7	0.00008227352551094429	0.00008227352551094429
5.258135e-7	0.00007002277843673443	0.00007002277843673443
5.38065e-7	0.0000595961659840631	0.0000595961659840631
5.506018e-7	0.000050722214068394135	0.000050722214068394135
5.634308e-7	0.00004316953787104977	0.00004316953787104977
5.765589e-7	0.00003674141124126835	0.00003674141124126835
5.899927e-7	0.000031270514066769035	0.000031270514066769035
6.037395e-7	0.000026614258396581336	0.000026614258396581336
6.178066e-7	0.00002265133108671541	0.00002265133108671541
6.322015e-7	0.00001927848412090536	0.00001927848412090536
6.469318e-7	0.00001640786092091227	0.00001640786092091227
6.620052e-7	0.00001396470193022393	0.00001396470193022393
6.774301e-7	0.000011885297430018317	0.000011885297430018317
6.93214e-7	0.000010115565975268017	0.000010115565975268017
7.09366e-7	8.609319659531758e-6	8.609319659531758e-6
7.258941e-7	7.327377429885812e-6	7.327377429885812e-6
7.428076e-7	6.236302991356337e-6	6.236302991356337e-6
7.60115e-7	5.307700066883961e-6	5.307700066883961e-6
7.778256e-7	4.517369809966857e-6	4.517369809966857e-6
7.959489e-7	3.844723071951997e-6	3.844723071951997e-6
8.144946e-7	3.2722311195879795e-6	3.2722311195879795e-6
8.334723e-7	2.78498743264669e-6	2.78498743264669e-6
8.528923e-7	2.370293019860625e-6	2.370293019860625e-6
8.727645e-7	2.0173525968456776e-6	2.0173525968456776e-6
8.931e-7	1.716962579673768e-6	1.716962579673768e-6
9.139092e-7	1.4613028433558872e-6	1.4613028433558872e-6
9.352033e-7	1.2437101752418046e-6	1.2437101752418046e-6
9.569935e-7	1.0585190125831469e-6	1.0585190125831469e-6
9.792915e-7	9.009018814499169e-7	9.009018814499169e-7
1.002109e-6	7.667551434454157e-7	7.667551434454157e-7
1.025458e-6	6.525835578682626e-7	6.525835578682626e-7
1.049351e-6	5.554128194415394e-7	5.554128194415394e-7
1.073801e-6	4.7270979469437696e-7	4.7270979469437696e-7
1.098821e-6	4.023211403841464e-7	4.023211403841464e-7
1.124423e-6	3.4241547132102543e-7	3.4241547132102543e-7
1.150622e-6	2.9142891071408824e-7	2.9142891071408824e-7
1.177432e-6	2.480336973074425e-7	2.480336973074425e-7
1.204866e-6	2.1110104215754127e-7	2.1110104215754127e-7
1.232939e-6	1.796677349999159e-7	1.796677349999159e-7
1.261667e-6	1.5291438781226573e-7	1.5291438781226573e-7
1.291064e-6	1.3014491922468584e-7	1.3014491922468584e-7
1.321146e-6	1.1076588825085096e-7	1.1076588825085096e-7
1.351928e-6	9.427279830364643e-8	9.427279830364643e-8
1.383428e-6	8.023530706615387e-8	8.023530706615387e-8
1.415662e-6	6.828801139292314e-8	6.828801139292314e-8
1.448647e-6	5.811971266274465e-8	5.811971266274465e-8
1.4824e-6	4.9465609265428036e-8	4.9465609265428036e-8
1.51694e-6	4.2100023752962425e-8	4.2100023752962425e-8
1.552285e-6	3.583119171894789e-8	3.583119171894789e-8
1.588453e-6	3.049584971762551e-8	3.049584971762551e-8
1.625464e-6	2.5954927277879246e-8	2.5954927277879246e-8
1.663337e-6	2.2090191262186935e-8	2.2090191262186935e-8
1.702093e-6	1.880088295798897e-8	1.880088295798897e-8
1.741752e-6	1.6001374940923048e-8	1.6001374940923048e-8
1.782335e-6	1.3618716899913882e-8	1.3618716899913882e-8
